,gamma,beta,rho,MaxVNE
244,2.0,2.0,0.92,0.8617952631144061
245,2.0,2.0,0.94,0.865937002624264
246,2.0,2.0,0.96,0.8660324755707839
247,2.0,2.0,0.98,0.88201177095146
248,2.0,2.0,0.99,0.8832893370643615
249,2.0,2.0,0.999,0.8988750717213218
250,2.0,2.0,0.9999,0.8997087568905532
251,2.0,2.0,1.0,0.901807800609957
252,2.0,3.0,0.1,0.8411915928922947
253,2.0,3.0,0.2,0.8378198553224953
254,2.0,3.0,0.3,0.8338708291931989
255,2.0,3.0,0.4,0.8331571076188421
256,2.0,3.0,0.5,0.8302364882620885
257,2.0,3.0,0.6,0.828131834674902
258,2.0,3.0,0.7,0.8268593493768328
259,2.0,3.0,0.8,0.8255482584718046
260,2.0,3.0,0.82,0.828223591830251
261,2.0,3.0,0.84,0.8297861332863408
262,2.0,3.0,0.86,0.834506364673794
263,2.0,3.0,0.88,0.8389369380399323
264,2.0,3.0,0.9,0.8420844874024769
265,2.0,3.0,0.92,0.8426285522007022
266,2.0,3.0,0.94,0.8400761200821952
267,2.0,3.0,0.96,0.8567286789703681
268,2.0,3.0,0.98,0.8628195310769105
269,2.0,3.0,0.99,0.872243208373361
270,2.0,3.0,0.999,0.882208238430979
271,2.0,3.0,0.9999,0.8808000119759581
272,2.0,3.0,1.0,0.8873356873491755
273,2.0,4.0,0.1,0.8297035227562134
274,2.0,4.0,0.2,0.8244165375152361
275,2.0,4.0,0.3,0.8228279945653559
276,2.0,4.0,0.4,0.8222787923378524
277,2.0,4.0,0.5,0.8204033513645245
278,2.0,4.0,0.6,0.8200252416137462
279,2.0,4.0,0.7,0.8205842802693318
280,2.0,4.0,0.8,0.8143792164012204
281,2.0,4.0,0.82,0.8183833982013203
282,2.0,4.0,0.84,0.8223006546482271
283,2.0,4.0,0.86,0.8221100041779106
284,2.0,4.0,0.88,0.8273335224426027
285,2.0,4.0,0.9,0.8301123983038416
286,2.0,4.0,0.92,0.8318898196289856
287,2.0,4.0,0.94,0.8343531328822841
288,2.0,4.0,0.96,0.839134211783177
289,2.0,4.0,0.98,0.8481770381482685
290,2.0,4.0,0.99,0.851973147158658
291,2.0,4.0,0.999,0.8522995968147361
292,2.0,4.0,0.9999,0.8563256690391097
293,2.0,4.0,1.0,0.8595071202298904
294,2.0,5.0,0.1,0.7871297837269587
295,2.0,5.0,0.2,0.7832611900686106
296,2.0,5.0,0.3,0.7770896553268358
297,2.0,5.0,0.4,0.7788366890563236
298,2.0,5.0,0.5,0.7743578612062464
299,2.0,5.0,0.6,0.7799145663854218
300,2.0,5.0,0.7,0.7701110751660598
301,2.0,5.0,0.8,0.7833386470201921
302,2.0,5.0,0.82,0.783462041194747
303,2.0,5.0,0.84,0.7876333410832757
304,2.0,5.0,0.86,0.7901226931631181
305,2.0,5.0,0.88,0.7914236660445576
306,2.0,5.0,0.9,0.7942083486601883
307,2.0,5.0,0.92,0.8019204595439869
308,2.0,5.0,0.94,0.8010753051397783
309,2.0,5.0,0.96,0.8105018136707908
310,2.0,5.0,0.98,0.8213580300663997
311,2.0,5.0,0.99,0.8297789465474498
312,2.0,5.0,0.999,0.8429994707589307
313,2.0,5.0,0.9999,0.8450190206843328
314,2.0,5.0,1.0,0.8406365375211327
315,2.0,6.0,0.1,0.7955654111762878
316,2.0,6.0,0.2,0.8004398843110412
