,gamma,beta,rho,MaxVNE
608,3.0,9.0,1.0,0.7177389736009971
609,3.0,10.0,0.1,0.9484283400980914
610,3.0,10.0,0.2,0.9502510348297704
611,3.0,10.0,0.3,0.9514710385996805
612,3.0,10.0,0.4,0.9520563385004893
613,3.0,10.0,0.5,0.9518304232149312
614,3.0,10.0,0.6,0.9516628791215437
615,3.0,10.0,0.7,0.951327793544115
616,3.0,10.0,0.8,0.9502040680518122
617,3.0,10.0,0.82,0.9500216610027905
618,3.0,10.0,0.84,0.9485302469670978
619,3.0,10.0,0.86,0.9486153630421118
620,3.0,10.0,0.88,0.9480136195753
621,3.0,10.0,0.9,0.9457728904130275
622,3.0,10.0,0.92,0.946239890397939
623,3.0,10.0,0.94,0.9420810777148951
624,3.0,10.0,0.96,0.9374724478239427
625,3.0,10.0,0.98,0.9195243697093236
626,3.0,10.0,0.99,0.9022547586313531
627,3.0,10.0,0.999,0.8547913693324262
628,3.0,10.0,0.9999,0.8127083530331486
629,3.0,10.0,1.0,0.7177389736009971
630,4.0,1.0,0.1,0.9418747228183678
631,4.0,1.0,0.2,0.9440774468585569
632,4.0,1.0,0.3,0.9446573948316405
633,4.0,1.0,0.4,0.945528404105085
634,4.0,1.0,0.5,0.9433526510587563
635,4.0,1.0,0.6,0.9418182892365637
636,4.0,1.0,0.7,0.9451743390675538
637,4.0,1.0,0.8,0.9438688481440798
638,4.0,1.0,0.82,0.9418379437522245
639,4.0,1.0,0.84,0.9405870095025292
640,4.0,1.0,0.86,0.940485496152431
641,4.0,1.0,0.88,0.9363701341454713
642,4.0,1.0,0.9,0.93313821613982
643,4.0,1.0,0.92,0.9314598687139515
644,4.0,1.0,0.94,0.9214310097203161
645,4.0,1.0,0.96,0.9091867619925008
646,4.0,1.0,0.98,0.8748107268117046
647,4.0,1.0,0.99,0.8505758700665663
648,4.0,1.0,0.999,0.7855588278098533
649,4.0,1.0,0.9999,0.7752821687563989
650,4.0,1.0,1.0,0.7743849723045304
651,4.0,2.0,0.1,0.947154733463806
652,4.0,2.0,0.2,0.9463647295292257
653,4.0,2.0,0.3,0.9476855042026294
654,4.0,2.0,0.4,0.9458997672763411
655,4.0,2.0,0.5,0.946816771427649
656,4.0,2.0,0.6,0.9469083969412466
657,4.0,2.0,0.7,0.9472757520944511
658,4.0,2.0,0.8,0.9450247343301306
659,4.0,2.0,0.82,0.9443813064011712
660,4.0,2.0,0.84,0.9408116891038742
661,4.0,2.0,0.86,0.9392329243527737
662,4.0,2.0,0.88,0.9392372478279561
663,4.0,2.0,0.9,0.9332745308034108
664,4.0,2.0,0.92,0.9270193159219172
665,4.0,2.0,0.94,0.924410447390301
666,4.0,2.0,0.96,0.9090405815403401
667,4.0,2.0,0.98,0.8793357676466853
668,4.0,2.0,0.99,0.8521568609702517
669,4.0,2.0,0.999,0.7991955634421705
670,4.0,2.0,0.9999,0.7743849723045304
671,4.0,2.0,1.0,0.7743849723045304
672,4.0,3.0,0.1,0.9459268515080328
673,4.0,3.0,0.2,0.946331354808557
674,4.0,3.0,0.3,0.9472309678193652
675,4.0,3.0,0.4,0.9474703506644229
676,4.0,3.0,0.5,0.9464724167095435
677,4.0,3.0,0.6,0.9467918426100391
678,4.0,3.0,0.7,0.9461023719212285
679,4.0,3.0,0.8,0.9467045226070622
680,4.0,3.0,0.82,0.9431319223640977
681,4.0,3.0,0.84,0.94351720869168
682,4.0,3.0,0.86,0.9418131745293897
683,4.0,3.0,0.88,0.938142822410733
684,4.0,3.0,0.9,0.9362015446542656
685,4.0,3.0,0.92,0.9250803410141366
686,4.0,3.0,0.94,0.924809431808025
687,4.0,3.0,0.96,0.9042051876848477
688,4.0,3.0,0.98,0.8863080187944041
689,4.0,3.0,0.99,0.8382304239573579
690,4.0,3.0,0.999,0.7980660935405156
691,4.0,3.0,0.9999,0.7804094048093073
692,4.0,3.0,1.0,0.7743849723045304
693,4.0,4.0,0.1,0.947371372818357
694,4.0,4.0,0.2,0.9481628384755314
695,4.0,4.0,0.3,0.9486305864939716
696,4.0,4.0,0.4,0.9496886740157154
697,4.0,4.0,0.5,0.9496820292928078
698,4.0,4.0,0.6,0.9502371695713367
699,4.0,4.0,0.7,0.9496432688438288
700,4.0,4.0,0.8,0.9476630673760025
701,4.0,4.0,0.82,0.9466806413684983
702,4.0,4.0,0.84,0.9452920340947585
703,4.0,4.0,0.86,0.9395198660777226
704,4.0,4.0,0.88,0.9405590565235916
705,4.0,4.0,0.9,0.9348960386238895
706,4.0,4.0,0.92,0.9333987137378577
707,4.0,4.0,0.94,0.9226215625375275
708,4.0,4.0,0.96,0.9111953989738544
709,4.0,4.0,0.98,0.887916161194523
710,4.0,4.0,0.99,0.8592903355149959
711,4.0,4.0,0.999,0.8051351304908545
712,4.0,4.0,0.9999,0.7808151655814344
713,4.0,4.0,1.0,0.7743849723045304
714,4.0,5.0,0.1,0.9482559344455052
715,4.0,5.0,0.2,0.9483891104610332
716,4.0,5.0,0.3,0.9484704307815437
717,4.0,5.0,0.4,0.9489987802288491
718,4.0,5.0,0.5,0.9492765777838851
719,4.0,5.0,0.6,0.9493666908606895
720,4.0,5.0,0.7,0.9485936544920358
721,4.0,5.0,0.8,0.9471501386598747
722,4.0,5.0,0.82,0.9451808716082507
723,4.0,5.0,0.84,0.9455902143936475
724,4.0,5.0,0.86,0.9457398135215014
725,4.0,5.0,0.88,0.9408959443662809
726,4.0,5.0,0.9,0.9388261059979488
727,4.0,5.0,0.92,0.928762429084675
728,4.0,5.0,0.94,0.9251753246290295
729,4.0,5.0,0.96,0.9109795008272946
730,4.0,5.0,0.98,0.8873428359115034
731,4.0,5.0,0.99,0.8598949911321375
732,4.0,5.0,0.999,0.8036245704080057
733,4.0,5.0,0.9999,0.7782562213747611
734,4.0,5.0,1.0,0.7743849723045304
735,4.0,6.0,0.1,0.9474471523663546
736,4.0,6.0,0.2,0.9483987089045294
737,4.0,6.0,0.3,0.9502497898330862
738,4.0,6.0,0.4,0.9503571671930744
739,4.0,6.0,0.5,0.9509653648225384
740,4.0,6.0,0.6,0.9500373194378662
741,4.0,6.0,0.7,0.9500074507128624
742,4.0,6.0,0.8,0.9478940519782746
743,4.0,6.0,0.82,0.9476856955278973
744,4.0,6.0,0.84,0.9445683494592169
745,4.0,6.0,0.86,0.9459305536478768
746,4.0,6.0,0.88,0.9435277182876813
747,4.0,6.0,0.9,0.9404631434267721
748,4.0,6.0,0.92,0.935273992735469
749,4.0,6.0,0.94,0.9266235358720198
750,4.0,6.0,0.96,0.9195463775609465
751,4.0,6.0,0.98,0.8957654092725831
752,4.0,6.0,0.99,0.881114568537854
753,4.0,6.0,0.999,0.8236648630427933
754,4.0,6.0,0.9999,0.7951026918237623
755,4.0,6.0,1.0,0.7743849723045304
756,4.0,7.0,0.1,0.9458599325938948
757,4.0,7.0,0.2,0.9494020543669958
758,4.0,7.0,0.3,0.9506291171268486
759,4.0,7.0,0.4,0.9497160958527567
760,4.0,7.0,0.5,0.9504436799783869
761,4.0,7.0,0.6,0.9512690801989134
762,4.0,7.0,0.7,0.9498926726415671
763,4.0,7.0,0.8,0.9480525640198381
764,4.0,7.0,0.82,0.9476791373237655
765,4.0,7.0,0.84,0.947226735334278
766,4.0,7.0,0.86,0.9435178525742154
767,4.0,7.0,0.88,0.942545888057651
768,4.0,7.0,0.9,0.9379269598486429
769,4.0,7.0,0.92,0.9341690141074585
770,4.0,7.0,0.94,0.9320793498114188
771,4.0,7.0,0.96,0.9217392991412043
772,4.0,7.0,0.98,0.899257335451405
773,4.0,7.0,0.99,0.8792396099202523
774,4.0,7.0,0.999,0.815360062930168
775,4.0,7.0,0.9999,0.8020764685990609
776,4.0,7.0,1.0,0.7743849723045304
777,4.0,8.0,0.1,0.9472335802584495
778,4.0,8.0,0.2,0.9495546256350309
779,4.0,8.0,0.3,0.9506294778676776
780,4.0,8.0,0.4,0.9511600384353966
781,4.0,8.0,0.5,0.9514402805854538
782,4.0,8.0,0.6,0.9515450292189984
783,4.0,8.0,0.7,0.9505370807849158
784,4.0,8.0,0.8,0.9496559528842132
785,4.0,8.0,0.82,0.947686692180344
786,4.0,8.0,0.84,0.9482105191127645
787,4.0,8.0,0.86,0.9458625379820054
788,4.0,8.0,0.88,0.942455206525522
789,4.0,8.0,0.9,0.9410372449059616
790,4.0,8.0,0.92,0.9388695700422051
791,4.0,8.0,0.94,0.9339689098189122
792,4.0,8.0,0.96,0.9271413586213442
793,4.0,8.0,0.98,0.9085004080330403
794,4.0,8.0,0.99,0.8894398972964761
795,4.0,8.0,0.999,0.825691460942369
796,4.0,8.0,0.9999,0.8085153405126734
797,4.0,8.0,1.0,0.7743849723045304
798,4.0,9.0,0.1,0.9456176354726108
799,4.0,9.0,0.2,0.9511433231915639
800,4.0,9.0,0.3,0.9508901297551766
801,4.0,9.0,0.4,0.9507102518461799
802,4.0,9.0,0.5,0.9513866118401119
803,4.0,9.0,0.6,0.9509252025332575
804,4.0,9.0,0.7,0.9503967577912787
805,4.0,9.0,0.8,0.9494987459396204
806,4.0,9.0,0.82,0.9466699498463973
807,4.0,9.0,0.84,0.9471897528291521
808,4.0,9.0,0.86,0.9453026948763166
809,4.0,9.0,0.88,0.9436752178279847
810,4.0,9.0,0.9,0.9419135857059
811,4.0,9.0,0.92,0.9370619690422218
812,4.0,9.0,0.94,0.9369909829794948
813,4.0,9.0,0.96,0.9241036056876687
814,4.0,9.0,0.98,0.9093912357745381
815,4.0,9.0,0.99,0.8931351287766849
816,4.0,9.0,0.999,0.8326518895162418
817,4.0,9.0,0.9999,0.8151573314188084
818,4.0,9.0,1.0,0.7743849723045304
819,4.0,10.0,0.1,0.9465330352970869
820,4.0,10.0,0.2,0.9507998843037015
821,4.0,10.0,0.3,0.9510495039585355
822,4.0,10.0,0.4,0.9515387141348612
823,4.0,10.0,0.5,0.9522584592214787
824,4.0,10.0,0.6,0.9524206488142336
825,4.0,10.0,0.7,0.9513021026099948
826,4.0,10.0,0.8,0.950460256413618
827,4.0,10.0,0.82,0.9496383779506093
828,4.0,10.0,0.84,0.9503421930385701
829,4.0,10.0,0.86,0.9475797013432061
830,4.0,10.0,0.88,0.9475836297105222
831,4.0,10.0,0.9,0.9443908401045046
832,4.0,10.0,0.92,0.9409210735106839
833,4.0,10.0,0.94,0.9389830854117254
834,4.0,10.0,0.96,0.9325523290276689
835,4.0,10.0,0.98,0.9221725784592627
836,4.0,10.0,0.99,0.9019133170946462
837,4.0,10.0,0.999,0.8504311999454025
838,4.0,10.0,0.9999,0.8253623700434262
839,4.0,10.0,1.0,0.7743849723045304
840,5.0,1.0,0.1,0.940980455121597
841,5.0,1.0,0.2,0.9414776726110866
842,5.0,1.0,0.3,0.9430907930907084
843,5.0,1.0,0.4,0.9409281753376302
844,5.0,1.0,0.5,0.9427115767895178
845,5.0,1.0,0.6,0.942302868761807
846,5.0,1.0,0.7,0.9429694148139277
847,5.0,1.0,0.8,0.9438189744089619
848,5.0,1.0,0.82,0.9385749687224312
849,5.0,1.0,0.84,0.9390783251671602
850,5.0,1.0,0.86,0.9405536212356516
851,5.0,1.0,0.88,0.9343808939368203
852,5.0,1.0,0.9,0.9313514134565554
853,5.0,1.0,0.92,0.9232460662043018
854,5.0,1.0,0.94,0.9153370204727997
855,5.0,1.0,0.96,0.8971676340009747
856,5.0,1.0,0.98,0.8782989893120199
857,5.0,1.0,0.99,0.8500429880317117
858,5.0,1.0,0.999,0.7985025683451994
859,5.0,1.0,0.9999,0.7903827857881041
860,5.0,1.0,1.0,0.7901313149517467
861,5.0,2.0,0.1,0.9445269001194266
862,5.0,2.0,0.2,0.9462266487334252
863,5.0,2.0,0.3,0.9463568028818863
864,5.0,2.0,0.4,0.944918845143594
865,5.0,2.0,0.5,0.945500450008836
866,5.0,2.0,0.6,0.946208897798199
867,5.0,2.0,0.7,0.9451506003784785
868,5.0,2.0,0.8,0.945335864501966
869,5.0,2.0,0.82,0.9432729540843318
870,5.0,2.0,0.84,0.9426720879936978
871,5.0,2.0,0.86,0.9367185042611326
872,5.0,2.0,0.88,0.9365307765842633
873,5.0,2.0,0.9,0.9355186168713541
874,5.0,2.0,0.92,0.9281552040228105
875,5.0,2.0,0.94,0.9171232645603226
876,5.0,2.0,0.96,0.9090704521364088
877,5.0,2.0,0.98,0.8864257755676881
878,5.0,2.0,0.99,0.8600955301812948
879,5.0,2.0,0.999,0.8074202196441713
880,5.0,2.0,0.9999,0.7940731595146738
881,5.0,2.0,1.0,0.7901313149517467
882,5.0,3.0,0.1,0.9463302847878731
883,5.0,3.0,0.2,0.9474814521081597
884,5.0,3.0,0.3,0.9479743323050328
885,5.0,3.0,0.4,0.9468858998342616
886,5.0,3.0,0.5,0.9484532236994365
887,5.0,3.0,0.6,0.9482212970707876
888,5.0,3.0,0.7,0.947512574946287
889,5.0,3.0,0.8,0.946951459874646
890,5.0,3.0,0.82,0.9439854469089553
891,5.0,3.0,0.84,0.9433349720206088
892,5.0,3.0,0.86,0.9410706188051885
893,5.0,3.0,0.88,0.941065330553454
894,5.0,3.0,0.9,0.9371390199514215
895,5.0,3.0,0.92,0.9279877510299339
896,5.0,3.0,0.94,0.9232611300798319
897,5.0,3.0,0.96,0.9170078179672063
898,5.0,3.0,0.98,0.8910677847747654
899,5.0,3.0,0.99,0.8617936480280571
900,5.0,3.0,0.999,0.8049581028899093
901,5.0,3.0,0.9999,0.7901313149517467
902,5.0,3.0,1.0,0.7901313149517467
903,5.0,4.0,0.1,0.9472070925250692
904,5.0,4.0,0.2,0.9474300722877879
905,5.0,4.0,0.3,0.948333264911275
906,5.0,4.0,0.4,0.9477464634350987
907,5.0,4.0,0.5,0.947989896799835
908,5.0,4.0,0.6,0.9473289304181167
909,5.0,4.0,0.7,0.9481829744323231
910,5.0,4.0,0.8,0.9446605040291024
911,5.0,4.0,0.82,0.9446243987787307
912,5.0,4.0,0.84,0.9413659574218272
913,5.0,4.0,0.86,0.9422935847478726
914,5.0,4.0,0.88,0.9362189283797865
915,5.0,4.0,0.9,0.9378975755258034
916,5.0,4.0,0.92,0.9323339866455636
917,5.0,4.0,0.94,0.9209912428836279
918,5.0,4.0,0.96,0.9155336761236975
919,5.0,4.0,0.98,0.8785130156585648
920,5.0,4.0,0.99,0.8545795367023736
921,5.0,4.0,0.999,0.8063395283561939
922,5.0,4.0,0.9999,0.7931325248476543
923,5.0,4.0,1.0,0.7901313149517467
924,5.0,5.0,0.1,0.9463184066497274
925,5.0,5.0,0.2,0.9489520612250474
926,5.0,5.0,0.3,0.9483999700779784
927,5.0,5.0,0.4,0.949376857546397
928,5.0,5.0,0.5,0.9494106917299096
929,5.0,5.0,0.6,0.9498848072355887
930,5.0,5.0,0.7,0.9497315973975159
931,5.0,5.0,0.8,0.9451084398786113
932,5.0,5.0,0.82,0.9468168554319805
933,5.0,5.0,0.84,0.94364755982803
934,5.0,5.0,0.86,0.9438198758410156
935,5.0,5.0,0.88,0.9394280171882581
936,5.0,5.0,0.9,0.9352589998923233
937,5.0,5.0,0.92,0.933920536314852
938,5.0,5.0,0.94,0.92343577906832
939,5.0,5.0,0.96,0.9158677645608782
940,5.0,5.0,0.98,0.8983462881667473
941,5.0,5.0,0.99,0.8771603551854413
942,5.0,5.0,0.999,0.8106927332483674
943,5.0,5.0,0.9999,0.7960662707772092
944,5.0,5.0,1.0,0.7901313149517467
945,5.0,6.0,0.1,0.9489755335500785
946,5.0,6.0,0.2,0.9485265428542604
947,5.0,6.0,0.3,0.949911964017412
948,5.0,6.0,0.4,0.9500090009894312
949,5.0,6.0,0.5,0.9506278911047289
950,5.0,6.0,0.6,0.9507688259735504
951,5.0,6.0,0.7,0.9490696641120837
952,5.0,6.0,0.8,0.9473109151903638
953,5.0,6.0,0.82,0.9470971682572282
954,5.0,6.0,0.84,0.9442596180951525
955,5.0,6.0,0.86,0.9439906932397617
956,5.0,6.0,0.88,0.9405874230897002
957,5.0,6.0,0.9,0.9385944799436758
958,5.0,6.0,0.92,0.9325588272294016
959,5.0,6.0,0.94,0.9279919852230728
960,5.0,6.0,0.96,0.9184732584527774
961,5.0,6.0,0.98,0.8949664402829842
962,5.0,6.0,0.99,0.8778939874133885
963,5.0,6.0,0.999,0.8093592978230538
964,5.0,6.0,0.9999,0.7935139309876499
965,5.0,6.0,1.0,0.7901313149517467
966,5.0,7.0,0.1,0.9471093654222025
967,5.0,7.0,0.2,0.9480203246821595
968,5.0,7.0,0.3,0.9504295177950431
969,5.0,7.0,0.4,0.950692479134125
970,5.0,7.0,0.5,0.9516508842899232
971,5.0,7.0,0.6,0.9515036554069343
972,5.0,7.0,0.7,0.9514808951259375
973,5.0,7.0,0.8,0.9483752309816137
974,5.0,7.0,0.82,0.9474946123074308
975,5.0,7.0,0.84,0.9457361704485631
976,5.0,7.0,0.86,0.9456975660433642
977,5.0,7.0,0.88,0.94362576592002
978,5.0,7.0,0.9,0.9408590437420551
979,5.0,7.0,0.92,0.9353196325866807
980,5.0,7.0,0.94,0.9312179522024789
981,5.0,7.0,0.96,0.9190343394723446
982,5.0,7.0,0.98,0.8990090130121142
983,5.0,7.0,0.99,0.8751430039219388
984,5.0,7.0,0.999,0.8262787567492436
985,5.0,7.0,0.9999,0.7941382071582155
986,5.0,7.0,1.0,0.7901313149517467
987,5.0,8.0,0.1,0.9457998388976003
988,5.0,8.0,0.2,0.9495613986581216
989,5.0,8.0,0.3,0.951128538089389
990,5.0,8.0,0.4,0.9504425140005915
991,5.0,8.0,0.5,0.9515929108724727
992,5.0,8.0,0.6,0.9512576385183432
993,5.0,8.0,0.7,0.9504265383081816
994,5.0,8.0,0.8,0.9491715979946979
995,5.0,8.0,0.82,0.9482061659097093
996,5.0,8.0,0.84,0.9454270664757022
997,5.0,8.0,0.86,0.9456077659339814
998,5.0,8.0,0.88,0.9420544665448868
999,5.0,8.0,0.9,0.9419968061450541
1000,5.0,8.0,0.92,0.9328609403596643
1001,5.0,8.0,0.94,0.9307748695491106
1002,5.0,8.0,0.96,0.9200140549127629
1003,5.0,8.0,0.98,0.9000311297996044
1004,5.0,8.0,0.99,0.8786461162628272
1005,5.0,8.0,0.999,0.8177730571376032
1006,5.0,8.0,0.9999,0.792617858915385
1007,5.0,8.0,1.0,0.7901313149517467
1008,5.0,9.0,0.1,0.9481968243273141
1009,5.0,9.0,0.2,0.9490775150510348
1010,5.0,9.0,0.3,0.951522196694873
1011,5.0,9.0,0.4,0.9514247081427436
1012,5.0,9.0,0.5,0.9521128760260743
1013,5.0,9.0,0.6,0.952032195024309
1014,5.0,9.0,0.7,0.9518035297875319
1015,5.0,9.0,0.8,0.9504452555757138
1016,5.0,9.0,0.82,0.9496333010575784
1017,5.0,9.0,0.84,0.9469127950708701
1018,5.0,9.0,0.86,0.9485640580684408
1019,5.0,9.0,0.88,0.9431863457221112
1020,5.0,9.0,0.9,0.9407587005095847
1021,5.0,9.0,0.92,0.9388663229887322
1022,5.0,9.0,0.94,0.9356995834964974
1023,5.0,9.0,0.96,0.9310319674399085
1024,5.0,9.0,0.98,0.9104903413030603
1025,5.0,9.0,0.99,0.8880764823329205
1026,5.0,9.0,0.999,0.8341023422626908
1027,5.0,9.0,0.9999,0.8022743309493158
1028,5.0,9.0,1.0,0.7901313149517467
1029,5.0,10.0,0.1,0.9446045576930256
1030,5.0,10.0,0.2,0.9500304468136671
1031,5.0,10.0,0.3,0.9513230959637545
1032,5.0,10.0,0.4,0.9520277447232217
1033,5.0,10.0,0.5,0.9521499411401233
1034,5.0,10.0,0.6,0.9521166696520025
1035,5.0,10.0,0.7,0.950374022330686
1036,5.0,10.0,0.8,0.9492662001268224
1037,5.0,10.0,0.82,0.9497884452706323
1038,5.0,10.0,0.84,0.9466728742020486
1039,5.0,10.0,0.86,0.9468474695756567
1040,5.0,10.0,0.88,0.9436185458453006
1041,5.0,10.0,0.9,0.941816815986046
1042,5.0,10.0,0.92,0.9406515109080937
1043,5.0,10.0,0.94,0.9395402345839025
1044,5.0,10.0,0.96,0.9253903922450744
1045,5.0,10.0,0.98,0.9110000678214782
1046,5.0,10.0,0.99,0.8932356368509281
1047,5.0,10.0,0.999,0.8588887262581336
1048,5.0,10.0,0.9999,0.8307908163852906
1049,5.0,10.0,1.0,0.7901313149517467
1050,6.0,1.0,0.1,0.9444238802843579
1051,6.0,1.0,0.2,0.9434597864471375
1052,6.0,1.0,0.3,0.9451747967738572
1053,6.0,1.0,0.4,0.9430747095691269
1054,6.0,1.0,0.5,0.9447263096547159
1055,6.0,1.0,0.6,0.9436351223935745
1056,6.0,1.0,0.7,0.9453169987176787
1057,6.0,1.0,0.8,0.9434990281175142
1058,6.0,1.0,0.82,0.9420990725093265
1059,6.0,1.0,0.84,0.9412123177292913
1060,6.0,1.0,0.86,0.9405497362679571
1061,6.0,1.0,0.88,0.9382706168814288
1062,6.0,1.0,0.9,0.9326282486693442
1063,6.0,1.0,0.92,0.9303627763622189
1064,6.0,1.0,0.94,0.9207127968595614
1065,6.0,1.0,0.96,0.9127372419882025
1066,6.0,1.0,0.98,0.8949388234872211
1067,6.0,1.0,0.99,0.8807014112188476
1068,6.0,1.0,0.999,0.8350604687347305
1069,6.0,1.0,0.9999,0.8311762450001636
1070,6.0,1.0,1.0,0.8271886021153079
1071,6.0,2.0,0.1,0.9448691791786309
1072,6.0,2.0,0.2,0.9444586363026222
1073,6.0,2.0,0.3,0.9451203755527586
1074,6.0,2.0,0.4,0.9443618143370793
1075,6.0,2.0,0.5,0.9459251694629852
1076,6.0,2.0,0.6,0.9464337202518078
1077,6.0,2.0,0.7,0.9449431798695523
1078,6.0,2.0,0.8,0.9442251728449088
1079,6.0,2.0,0.82,0.9431252599895664
1080,6.0,2.0,0.84,0.9420666455545875
1081,6.0,2.0,0.86,0.9384377132429939
1082,6.0,2.0,0.88,0.9370828894449534
1083,6.0,2.0,0.9,0.9338620843778052
1084,6.0,2.0,0.92,0.9297170365495774
1085,6.0,2.0,0.94,0.9157688577188661
1086,6.0,2.0,0.96,0.9095170187814067
1087,6.0,2.0,0.98,0.8903972727400182
1088,6.0,2.0,0.99,0.8696066907418504
1089,6.0,2.0,0.999,0.8322757853490141
1090,6.0,2.0,0.9999,0.8283473620324445
1091,6.0,2.0,1.0,0.8271886021153079
1092,6.0,3.0,0.1,0.9458186226350649
1093,6.0,3.0,0.2,0.9475581104890874
1094,6.0,3.0,0.3,0.9467215869235222
1095,6.0,3.0,0.4,0.9470464680137962
1096,6.0,3.0,0.5,0.9474531102971446
1097,6.0,3.0,0.6,0.9471134864171336
1098,6.0,3.0,0.7,0.9491698460503463
1099,6.0,3.0,0.8,0.944974159926215
1100,6.0,3.0,0.82,0.9444436335661978
1101,6.0,3.0,0.84,0.9439242115908355
1102,6.0,3.0,0.86,0.9396453868818005
1103,6.0,3.0,0.88,0.9393098772106337
1104,6.0,3.0,0.9,0.9367849966306365
1105,6.0,3.0,0.92,0.9293890342018942
1106,6.0,3.0,0.94,0.9263828591998234
1107,6.0,3.0,0.96,0.9132106998427747
1108,6.0,3.0,0.98,0.8999105454393386
1109,6.0,3.0,0.99,0.8799099720630571
1110,6.0,3.0,0.999,0.8425726059622977
1111,6.0,3.0,0.9999,0.8271886021153079
1112,6.0,3.0,1.0,0.8271886021153079
1113,6.0,4.0,0.1,0.9471601898540025
1114,6.0,4.0,0.2,0.9475262077581588
1115,6.0,4.0,0.3,0.9481269001315407
1116,6.0,4.0,0.4,0.9470109360648036
1117,6.0,4.0,0.5,0.9489283481484847
1118,6.0,4.0,0.6,0.9484891184003432
1119,6.0,4.0,0.7,0.9493228040399472
1120,6.0,4.0,0.8,0.9467351758856563
1121,6.0,4.0,0.82,0.9454487191729783
1122,6.0,4.0,0.84,0.9448669821422766
1123,6.0,4.0,0.86,0.9424769992578343
1124,6.0,4.0,0.88,0.9398984792405268
1125,6.0,4.0,0.9,0.9401414699123656
1126,6.0,4.0,0.92,0.934189417417815
1127,6.0,4.0,0.94,0.931530328184919
1128,6.0,4.0,0.96,0.9187100014096767
1129,6.0,4.0,0.98,0.898040672596679
1130,6.0,4.0,0.99,0.8785874426832464
1131,6.0,4.0,0.999,0.84192761029087
1132,6.0,4.0,0.9999,0.8310066724921384
1133,6.0,4.0,1.0,0.8271886021153079
1134,6.0,5.0,0.1,0.946122449691997
1135,6.0,5.0,0.2,0.9477097490361068
1136,6.0,5.0,0.3,0.9496623210964488
1137,6.0,5.0,0.4,0.9494737726114146
1138,6.0,5.0,0.5,0.950025976031671
1139,6.0,5.0,0.6,0.9495441140746987
1140,6.0,5.0,0.7,0.9492979851096376
1141,6.0,5.0,0.8,0.9470966915533727
1142,6.0,5.0,0.82,0.9463018049110206
1143,6.0,5.0,0.84,0.9450124911546907
1144,6.0,5.0,0.86,0.9444455628120602
1145,6.0,5.0,0.88,0.9387327087133022
1146,6.0,5.0,0.9,0.9390367379768146
1147,6.0,5.0,0.92,0.9329637449633792
1148,6.0,5.0,0.94,0.9279076139786188
1149,6.0,5.0,0.96,0.9187901449424694
1150,6.0,5.0,0.98,0.9009526055286007
1151,6.0,5.0,0.99,0.8812824475464796
1152,6.0,5.0,0.999,0.848521134224848
1153,6.0,5.0,0.9999,0.8271886021153079
1154,6.0,5.0,1.0,0.8271886021153079
1155,6.0,6.0,0.1,0.9468773355378506
1156,6.0,6.0,0.2,0.9474473954789735
1157,6.0,6.0,0.3,0.9485996500186118
1158,6.0,6.0,0.4,0.9492037880468566
1159,6.0,6.0,0.5,0.950759676617586
1160,6.0,6.0,0.6,0.9502468851247992
1161,6.0,6.0,0.7,0.9506357201899079
1162,6.0,6.0,0.8,0.9483471490920569
1163,6.0,6.0,0.82,0.9469997322074981
1164,6.0,6.0,0.84,0.9482421423555193
1165,6.0,6.0,0.86,0.9451515607070826
1166,6.0,6.0,0.88,0.9447397715828989
1167,6.0,6.0,0.9,0.9383727160809037
1168,6.0,6.0,0.92,0.9378681520098756
1169,6.0,6.0,0.94,0.9314669864603113
1170,6.0,6.0,0.96,0.9237609816395472
1171,6.0,6.0,0.98,0.8964325481071473
1172,6.0,6.0,0.99,0.8931893554312245
1173,6.0,6.0,0.999,0.8372316436856498
1174,6.0,6.0,0.9999,0.8271886021153079
1175,6.0,6.0,1.0,0.8271886021153079
1176,6.0,7.0,0.1,0.9462828756783593
1177,6.0,7.0,0.2,0.9486832371169033
1178,6.0,7.0,0.3,0.9503193970185574
1179,6.0,7.0,0.4,0.9504082014001535
1180,6.0,7.0,0.5,0.9500404908535303
1181,6.0,7.0,0.6,0.950883524482004
1182,6.0,7.0,0.7,0.9503126048787441
1183,6.0,7.0,0.8,0.9478672887104708
1184,6.0,7.0,0.82,0.9472076346693512
1185,6.0,7.0,0.84,0.9466618995632814
1186,6.0,7.0,0.86,0.9445369138952749
1187,6.0,7.0,0.88,0.943281639798002
1188,6.0,7.0,0.9,0.939286388075789
1189,6.0,7.0,0.92,0.935830167984379
1190,6.0,7.0,0.94,0.9301728408766067
1191,6.0,7.0,0.96,0.9162920964889241
1192,6.0,7.0,0.98,0.8915647032951812
1193,6.0,7.0,0.99,0.8868497651054366
1194,6.0,7.0,0.999,0.8421683594858539
1195,6.0,7.0,0.9999,0.8271886021153079
1196,6.0,7.0,1.0,0.8271886021153079
1197,6.0,8.0,0.1,0.9481251381982946
1198,6.0,8.0,0.2,0.9498998867076379
1199,6.0,8.0,0.3,0.9507739828348228
1200,6.0,8.0,0.4,0.9514318295343204
1201,6.0,8.0,0.5,0.9513296530976113
1202,6.0,8.0,0.6,0.9511387654283989
1203,6.0,8.0,0.7,0.9516357181948281
1204,6.0,8.0,0.8,0.9496382756700549
1205,6.0,8.0,0.82,0.9484738229351771
1206,6.0,8.0,0.84,0.9477549707510747
1207,6.0,8.0,0.86,0.9471544434679826
